10.499542236328125	-8.480365753173828	-1.0204346179962158	-5.327865123748779	-9.14181900024414	-4.490687370300293	-0.9500175714492798	-3.312465190887451	-5.213168144226074	0.6254865527153015
8.071256637573242	-6.673986434936523	1.0922071933746338	-2.189929485321045	-9.669652938842773	-3.142411231994629	-5.232393264770508	-5.329156875610352	-5.840143203735352	2.2089383602142334
-0.47247231006622314	-8.135713577270508	4.2077531814575195	0.8699600696563721	-4.547294616699219	-4.412333965301514	-2.740525722503662	-6.602072715759277	-3.992774486541748	-7.455297470092773
-1.9150155782699585	-8.782203674316406	-7.110793113708496	-1.6442198753356934	-11.316004753112793	6.405424118041992	-11.168764114379883	-3.409607172012329	2.1380014419555664	-2.4308276176452637
-7.794893741607666	-7.498747825622559	-2.882594108581543	-4.762450695037842	9.103065490722656	-5.359241008758545	-1.97383451461792	-1.199038028717041	-4.61279821395874	-4.855312347412109
-2.644138813018799	-5.591794013977051	-4.773370742797852	-0.5111091136932373	-0.7004096508026123	4.221632957458496	-0.6864734888076782	-4.763252258300781	-2.0993099212646484	-5.209439277648926
-7.650844573974609	2.351083517074585	9.657846450805664	-0.22444456815719604	-6.348318099975586	-5.064867973327637	-0.0022746920585632324	-4.728551387786865	-2.6433053016662598	-11.444587707519531
-5.492666244506836	-4.803940773010254	-2.137021064758301	10.180570602416992	-8.582098960876465	0.1466982066631317	-5.172779083251953	-11.027579307556152	-3.1404075622558594	-7.1599626541137695
-6.683321952819824	-5.861417770385742	-4.436670303344727	12.035136222839355	-12.939058303833008	-0.9037672281265259	-13.745588302612305	-11.472274780273438	-3.7599334716796875	-1.3014886379241943
-6.146184921264648	4.144883155822754	-0.8878719210624695	-5.281062126159668	-5.018048286437988	-4.22903299331665	2.1603281497955322	-4.429271697998047	-2.432858943939209	-14.119962692260742
-8.546793937683105	4.744265079498291	-4.657582759857178	-2.50557804107666	-5.793837070465088	-10.04882526397705	-3.5800106525421143	-7.349054336547852	1.1956796646118164	-7.55825138092041
-6.139227867126465	6.379225730895996	-2.1086220741271973	-3.9190425872802734	-4.2758588790893555	-6.114879608154297	-3.6414074897766113	-1.132903814315796	-1.8988006114959717	-6.080948829650879
-6.360635280609131	-9.451789855957031	4.511484146118164	2.2212636470794678	-14.952852249145508	-8.792715072631836	-18.463470458984375	13.504144668579102	-4.01519775390625	-3.002686023712158
-10.086629867553711	-8.454034805297852	-6.5945024490356445	-0.3704878091812134	-0.8225288391113281	0.8532395362854004	-6.583023548126221	-4.239623069763184	-0.1243453174829483	6.096988677978516
-0.12678009271621704	-1.7612271308898926	-2.2195942401885986	-4.907646656036377	-0.2547321915626526	-0.3312148451805115	7.185441493988037	-6.641050815582275	-1.2547425031661987	-5.176499366760254
-2.6614174842834473	-12.355917930603027	0.9332325458526611	2.1354713439941406	-8.252413749694824	-7.39179801940918	-8.86422348022461	-10.840781211853027	9.242002487182617	-2.431570529937744
-5.554050445556641	-8.279940605163574	-1.8767271041870117	-1.2438597679138184	-6.955836296081543	-5.605422019958496	-8.271207809448242	-5.859355926513672	8.210329055786133	-3.5024242401123047
-7.61699104309082	-3.108510732650757	-6.480226039886475	-5.484367370605469	9.17229175567627	-5.657564163208008	-5.545541763305664	-3.065124988555908	-2.0081849098205566	0.4077525734901428
-9.154428482055664	-7.064894676208496	-4.7902750968933105	-0.6949727535247803	-0.9871770143508911	-6.637367248535156	-9.532695770263672	-2.2053422927856445	2.052880048751831	3.118124008178711
-8.236696243286133	1.727710485458374	-2.2547638416290283	-0.6429575085639954	-9.361528396606445	-8.922883033752441	-13.02242660522461	7.120492935180664	-2.440005302429199	-5.986688613891602
-7.296924114227295	6.024051666259766	-2.1526410579681396	-1.1543997526168823	-4.38012170791626	-5.124927043914795	-0.21050208806991577	-3.8791868686676025	-0.8474298715591431	-6.492086887359619
-2.9355974197387695	-5.797547340393066	-0.5426299571990967	-4.543302059173584	-5.480373382568359	-3.3963799476623535	-4.088350772857666	-2.9333553314208984	5.0255584716796875	-4.504209995269775
-3.229130744934082	-2.271139144897461	-5.189154148101807	0.6184642314910889	-11.665060043334961	-3.4960365295410156	-5.435683727264404	-7.16053581237793	6.824344635009766	-4.761442184448242
-4.698490142822266	-10.97546100616455	-3.5963079929351807	-1.9007716178894043	-0.22534644603729248	-4.274311542510986	-5.9462432861328125	-0.7096318602561951	-1.0916014909744263	5.887372970581055
-3.859020948410034	-3.85014271736145	-4.511826992034912	-4.9588518142700195	-7.880130767822266	7.700758934020996	-0.23348617553710938	-8.51931095123291	0.7831270694732666	-5.415461540222168
